region,Dis No,Year,Seq,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Entry Criteria,Country,ISO,Region,Continent,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,Aid Contribution,Dis Mag Value,Dis Mag Scale,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),Insured Damages ('000 US$),Total Damages ('000 US$),CPI,location_word,lat,long,in_the_box,in_shapefile
India_SriLanka,2014-0408-IND,2014,0408,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,"Heavy rains, overflowing rivers after dam opening in Nepal","Slide (land, mud, snow, rock)",Transport accident,NA,NA,NA,NA,NA,Km2,NA,"Ghagra, Rapti, Saryu rivers",2014,8,16,2014,9,1,94,NA,500000,NA,500000,NA,NA,NA,92.5989805737934,bara banki,26.93864,81.3274,FALSE,FALSE
India_SriLanka,2014-0408-IND,2014,0408,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,"Heavy rains, overflowing rivers after dam opening in Nepal","Slide (land, mud, snow, rock)",Transport accident,NA,NA,NA,NA,NA,Km2,NA,"Ghagra, Rapti, Saryu rivers",2014,8,16,2014,9,1,94,NA,500000,NA,500000,NA,NA,NA,92.5989805737934,faizabad,26.77549,82.15018,FALSE,FALSE
India_SriLanka,2014-0408-IND,2014,0408,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,"Heavy rains, overflowing rivers after dam opening in Nepal","Slide (land, mud, snow, rock)",Transport accident,NA,NA,NA,NA,NA,Km2,NA,"Ghagra, Rapti, Saryu rivers",2014,8,16,2014,9,1,94,NA,500000,NA,500000,NA,NA,NA,92.5989805737934,azamgarh,26.06832,83.18358,FALSE,FALSE
India_SriLanka,2014-0408-IND,2014,0408,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,"Heavy rains, overflowing rivers after dam opening in Nepal","Slide (land, mud, snow, rock)",Transport accident,NA,NA,NA,NA,NA,Km2,NA,"Ghagra, Rapti, Saryu rivers",2014,8,16,2014,9,1,94,NA,500000,NA,500000,NA,NA,NA,92.5989805737934,uttar pradesh,26.46523,80.34975,FALSE,FALSE
India_SriLanka,2014-0408-IND,2014,0408,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,"Heavy rains, overflowing rivers after dam opening in Nepal","Slide (land, mud, snow, rock)",Transport accident,NA,NA,NA,NA,NA,Km2,NA,"Ghagra, Rapti, Saryu rivers",2014,8,16,2014,9,1,94,NA,500000,NA,500000,NA,NA,NA,92.5989805737934,uttarakh,NA,NA,NA,NA
India_SriLanka,2014-0408-IND,2014,0408,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,"Heavy rains, overflowing rivers after dam opening in Nepal","Slide (land, mud, snow, rock)",Transport accident,NA,NA,NA,NA,NA,Km2,NA,"Ghagra, Rapti, Saryu rivers",2014,8,16,2014,9,1,94,NA,500000,NA,500000,NA,NA,NA,92.5989805737934,bihar,25.75,85.75,FALSE,FALSE
India_SriLanka,2014-0408-IND,2014,0408,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,"Heavy rains, overflowing rivers after dam opening in Nepal","Slide (land, mud, snow, rock)",Transport accident,NA,NA,NA,NA,NA,Km2,NA,"Ghagra, Rapti, Saryu rivers",2014,8,16,2014,9,1,94,NA,500000,NA,500000,NA,NA,NA,92.5989805737934,assam,26,93,FALSE,FALSE
India_SriLanka,2014-0218-IND,2014,0218,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Heavy monsoonal rain,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,49220,Km2,NA,Brahmaputra,2014,6,26,2014,6,28,27,NA,18500,NA,18500,NA,NA,2000,92.5989805737934,assam,26,93,FALSE,FALSE
India_SriLanka,2014-0343-IND,2014,0343,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain,"Slide (land, mud, snow, rock)",NA,Yes,NA,NA,NA,NA,Km2,NA,NA,2014,9,NA,2014,9,NA,298,NA,275000,NA,275000,NA,150000,16000000,92.5989805737934,jammu,34.08565,74.80555,FALSE,FALSE
India_SriLanka,2014-0343-IND,2014,0343,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rain,"Slide (land, mud, snow, rock)",NA,Yes,NA,NA,NA,NA,Km2,NA,NA,2014,9,NA,2014,9,NA,298,NA,275000,NA,275000,NA,150000,16000000,92.5989805737934,kashmir,34.08565,74.80555,FALSE,FALSE
India_SriLanka,2014-0391-IND,2014,0391,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Torrential monsoonal rains; Typhoon Kalmaegi,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,61895,Km2,NA,NA,2014,9,24,2014,10,11,95,NA,NA,650000,650000,NA,NA,163000,92.5989805737934,tura village,NA,NA,NA,NA
India_SriLanka,2014-0391-IND,2014,0391,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Torrential monsoonal rains; Typhoon Kalmaegi,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,61895,Km2,NA,NA,2014,9,24,2014,10,11,95,NA,NA,650000,650000,NA,NA,163000,92.5989805737934,west garo hills,25.56794,90.22447,FALSE,FALSE
India_SriLanka,2014-0391-IND,2014,0391,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Torrential monsoonal rains; Typhoon Kalmaegi,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,61895,Km2,NA,NA,2014,9,24,2014,10,11,95,NA,NA,650000,650000,NA,NA,163000,92.5989805737934,meghalaya,25.5,91.33333,FALSE,FALSE
India_SriLanka,2014-0391-IND,2014,0391,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Torrential monsoonal rains; Typhoon Kalmaegi,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,61895,Km2,NA,NA,2014,9,24,2014,10,11,95,NA,NA,650000,650000,NA,NA,163000,92.5989805737934,goalpara,26.17668,90.62634,FALSE,FALSE
India_SriLanka,2014-0391-IND,2014,0391,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Torrential monsoonal rains; Typhoon Kalmaegi,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,61895,Km2,NA,NA,2014,9,24,2014,10,11,95,NA,NA,650000,650000,NA,NA,163000,92.5989805737934,kamrup,26.1844,91.7458,FALSE,FALSE
India_SriLanka,2014-0391-IND,2014,0391,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Torrential monsoonal rains; Typhoon Kalmaegi,"Slide (land, mud, snow, rock)",NA,NA,NA,NA,NA,61895,Km2,NA,NA,2014,9,24,2014,10,11,95,NA,NA,650000,650000,NA,NA,163000,92.5989805737934,assam,26,93,FALSE,FALSE
India_SriLanka,2014-0495-LKA,2014,0495,Natural,Hydrological,Flood,Riverine flood,NA,NA,Affected,Sri Lanka,LKA,Southern Asia,Asia,Monsoon rain,"Slide (land, mud, snow, rock)",NA,Yes,NA,NA,NA,NA,Km2,NA,NA,2014,12,1,2015,1,5,41,20,1100000,NA,1100020,NA,NA,NA,92.5989805737934,mullattivu,NA,NA,NA,NA
India_SriLanka,2014-0495-LKA,2014,0495,Natural,Hydrological,Flood,Riverine flood,NA,NA,Affected,Sri Lanka,LKA,Southern Asia,Asia,Monsoon rain,"Slide (land, mud, snow, rock)",NA,Yes,NA,NA,NA,NA,Km2,NA,NA,2014,12,1,2015,1,5,41,20,1100000,NA,1100020,NA,NA,NA,92.5989805737934,northern,9.66845,80.00742,TRUE,TRUE
India_SriLanka,2014-0392-IND,2014,0392,Natural,Meteorological,Storm,Tropical cyclone,NA,Cyclone Hudhud,Affected,India,IND,Southern Asia,Asia,NA,Surge,NA,Yes,NA,NA,NA,215,Kph,NA,NA,2014,10,12,2014,10,12,53,NA,920000,NA,920000,NA,530000,7000000,92.5989805737934,vishakhapatnam,17.68009,83.20161,FALSE,FALSE
India_SriLanka,2014-0392-IND,2014,0392,Natural,Meteorological,Storm,Tropical cyclone,NA,Cyclone Hudhud,Affected,India,IND,Southern Asia,Asia,NA,Surge,NA,Yes,NA,NA,NA,215,Kph,NA,NA,2014,10,12,2014,10,12,53,NA,920000,NA,920000,NA,530000,7000000,92.5989805737934,gangavaram towns,NA,NA,NA,NA
India_SriLanka,2014-0392-IND,2014,0392,Natural,Meteorological,Storm,Tropical cyclone,NA,Cyclone Hudhud,Affected,India,IND,Southern Asia,Asia,NA,Surge,NA,Yes,NA,NA,NA,215,Kph,NA,NA,2014,10,12,2014,10,12,53,NA,920000,NA,920000,NA,530000,7000000,92.5989805737934,vishakhapatnam,17.68009,83.20161,FALSE,FALSE
India_SriLanka,2014-0392-IND,2014,0392,Natural,Meteorological,Storm,Tropical cyclone,NA,Cyclone Hudhud,Affected,India,IND,Southern Asia,Asia,NA,Surge,NA,Yes,NA,NA,NA,215,Kph,NA,NA,2014,10,12,2014,10,12,53,NA,920000,NA,920000,NA,530000,7000000,92.5989805737934,andhra pradesh,15.83333,79.75,TRUE,FALSE
India_SriLanka,2014-0392-IND,2014,0392,Natural,Meteorological,Storm,Tropical cyclone,NA,Cyclone Hudhud,Affected,India,IND,Southern Asia,Asia,NA,Surge,NA,Yes,NA,NA,NA,215,Kph,NA,NA,2014,10,12,2014,10,12,53,NA,920000,NA,920000,NA,530000,7000000,92.5989805737934,baragarh,21.33333,83.61667,FALSE,FALSE
India_SriLanka,2014-0392-IND,2014,0392,Natural,Meteorological,Storm,Tropical cyclone,NA,Cyclone Hudhud,Affected,India,IND,Southern Asia,Asia,NA,Surge,NA,Yes,NA,NA,NA,215,Kph,NA,NA,2014,10,12,2014,10,12,53,NA,920000,NA,920000,NA,530000,7000000,92.5989805737934,bolangir,20.70419,83.49029,FALSE,FALSE
India_SriLanka,2014-0392-IND,2014,0392,Natural,Meteorological,Storm,Tropical cyclone,NA,Cyclone Hudhud,Affected,India,IND,Southern Asia,Asia,NA,Surge,NA,Yes,NA,NA,NA,215,Kph,NA,NA,2014,10,12,2014,10,12,53,NA,920000,NA,920000,NA,530000,7000000,92.5989805737934,boudh,20.833,84.333,FALSE,FALSE
India_SriLanka,2014-0392-IND,2014,0392,Natural,Meteorological,Storm,Tropical cyclone,NA,Cyclone Hudhud,Affected,India,IND,Southern Asia,Asia,NA,Surge,NA,Yes,NA,NA,NA,215,Kph,NA,NA,2014,10,12,2014,10,12,53,NA,920000,NA,920000,NA,530000,7000000,92.5989805737934,gajapati,18.91,84.2,FALSE,FALSE
India_SriLanka,2014-0392-IND,2014,0392,Natural,Meteorological,Storm,Tropical cyclone,NA,Cyclone Hudhud,Affected,India,IND,Southern Asia,Asia,NA,Surge,NA,Yes,NA,NA,NA,215,Kph,NA,NA,2014,10,12,2014,10,12,53,NA,920000,NA,920000,NA,530000,7000000,92.5989805737934,ganjam,19.5,84.5,FALSE,FALSE
India_SriLanka,2014-0392-IND,2014,0392,Natural,Meteorological,Storm,Tropical cyclone,NA,Cyclone Hudhud,Affected,India,IND,Southern Asia,Asia,NA,Surge,NA,Yes,NA,NA,NA,215,Kph,NA,NA,2014,10,12,2014,10,12,53,NA,920000,NA,920000,NA,530000,7000000,92.5989805737934,kalah,32.54122,74.93681,FALSE,FALSE
India_SriLanka,2014-0392-IND,2014,0392,Natural,Meteorological,Storm,Tropical cyclone,NA,Cyclone Hudhud,Affected,India,IND,Southern Asia,Asia,NA,Surge,NA,Yes,NA,NA,NA,215,Kph,NA,NA,2014,10,12,2014,10,12,53,NA,920000,NA,920000,NA,530000,7000000,92.5989805737934,i,19.07283,72.88261,FALSE,FALSE
India_SriLanka,2014-0392-IND,2014,0392,Natural,Meteorological,Storm,Tropical cyclone,NA,Cyclone Hudhud,Affected,India,IND,Southern Asia,Asia,NA,Surge,NA,Yes,NA,NA,NA,215,Kph,NA,NA,2014,10,12,2014,10,12,53,NA,920000,NA,920000,NA,530000,7000000,92.5989805737934,k,17.48486,78.41376,FALSE,FALSE
India_SriLanka,2014-0392-IND,2014,0392,Natural,Meteorological,Storm,Tropical cyclone,NA,Cyclone Hudhud,Affected,India,IND,Southern Asia,Asia,NA,Surge,NA,Yes,NA,NA,NA,215,Kph,NA,NA,2014,10,12,2014,10,12,53,NA,920000,NA,920000,NA,530000,7000000,92.5989805737934,hamal,34.3,74.33333,FALSE,FALSE
India_SriLanka,2014-0392-IND,2014,0392,Natural,Meteorological,Storm,Tropical cyclone,NA,Cyclone Hudhud,Affected,India,IND,Southern Asia,Asia,NA,Surge,NA,Yes,NA,NA,NA,215,Kph,NA,NA,2014,10,12,2014,10,12,53,NA,920000,NA,920000,NA,530000,7000000,92.5989805737934,khordha,20.2,85.6,FALSE,FALSE
India_SriLanka,2014-0392-IND,2014,0392,Natural,Meteorological,Storm,Tropical cyclone,NA,Cyclone Hudhud,Affected,India,IND,Southern Asia,Asia,NA,Surge,NA,Yes,NA,NA,NA,215,Kph,NA,NA,2014,10,12,2014,10,12,53,NA,920000,NA,920000,NA,530000,7000000,92.5989805737934,koraput,19,83,FALSE,FALSE
India_SriLanka,2014-0392-IND,2014,0392,Natural,Meteorological,Storm,Tropical cyclone,NA,Cyclone Hudhud,Affected,India,IND,Southern Asia,Asia,NA,Surge,NA,Yes,NA,NA,NA,215,Kph,NA,NA,2014,10,12,2014,10,12,53,NA,920000,NA,920000,NA,530000,7000000,92.5989805737934,malkangiri,18.25,81.95,FALSE,FALSE
India_SriLanka,2014-0392-IND,2014,0392,Natural,Meteorological,Storm,Tropical cyclone,NA,Cyclone Hudhud,Affected,India,IND,Southern Asia,Asia,NA,Surge,NA,Yes,NA,NA,NA,215,Kph,NA,NA,2014,10,12,2014,10,12,53,NA,920000,NA,920000,NA,530000,7000000,92.5989805737934,nabarangpur,19.23114,82.54826,FALSE,FALSE
India_SriLanka,2014-0392-IND,2014,0392,Natural,Meteorological,Storm,Tropical cyclone,NA,Cyclone Hudhud,Affected,India,IND,Southern Asia,Asia,NA,Surge,NA,Yes,NA,NA,NA,215,Kph,NA,NA,2014,10,12,2014,10,12,53,NA,920000,NA,920000,NA,530000,7000000,92.5989805737934,nayagarh,20.13,85.1,FALSE,FALSE
India_SriLanka,2014-0392-IND,2014,0392,Natural,Meteorological,Storm,Tropical cyclone,NA,Cyclone Hudhud,Affected,India,IND,Southern Asia,Asia,NA,Surge,NA,Yes,NA,NA,NA,215,Kph,NA,NA,2014,10,12,2014,10,12,53,NA,920000,NA,920000,NA,530000,7000000,92.5989805737934,nuapada,20.6,82.5,FALSE,FALSE
India_SriLanka,2014-0392-IND,2014,0392,Natural,Meteorological,Storm,Tropical cyclone,NA,Cyclone Hudhud,Affected,India,IND,Southern Asia,Asia,NA,Surge,NA,Yes,NA,NA,NA,215,Kph,NA,NA,2014,10,12,2014,10,12,53,NA,920000,NA,920000,NA,530000,7000000,92.5989805737934,puri,19.79825,85.82494,FALSE,FALSE
India_SriLanka,2014-0392-IND,2014,0392,Natural,Meteorological,Storm,Tropical cyclone,NA,Cyclone Hudhud,Affected,India,IND,Southern Asia,Asia,NA,Surge,NA,Yes,NA,NA,NA,215,Kph,NA,NA,2014,10,12,2014,10,12,53,NA,920000,NA,920000,NA,530000,7000000,92.5989805737934,rayagada,19.4,83.5,FALSE,FALSE
India_SriLanka,2014-0392-IND,2014,0392,Natural,Meteorological,Storm,Tropical cyclone,NA,Cyclone Hudhud,Affected,India,IND,Southern Asia,Asia,NA,Surge,NA,Yes,NA,NA,NA,215,Kph,NA,NA,2014,10,12,2014,10,12,53,NA,920000,NA,920000,NA,530000,7000000,92.5989805737934,sonepur,20.83333,83.91667,FALSE,FALSE
India_SriLanka,2014-0392-IND,2014,0392,Natural,Meteorological,Storm,Tropical cyclone,NA,Cyclone Hudhud,Affected,India,IND,Southern Asia,Asia,NA,Surge,NA,Yes,NA,NA,NA,215,Kph,NA,NA,2014,10,12,2014,10,12,53,NA,920000,NA,920000,NA,530000,7000000,92.5989805737934,orissa,20.5,84.41667,FALSE,FALSE
India_SriLanka,2014-0392-IND,2014,0392,Natural,Meteorological,Storm,Tropical cyclone,NA,Cyclone Hudhud,Affected,India,IND,Southern Asia,Asia,NA,Surge,NA,Yes,NA,NA,NA,215,Kph,NA,NA,2014,10,12,2014,10,12,53,NA,920000,NA,920000,NA,530000,7000000,92.5989805737934,chhattisgarh,21.5,82,FALSE,FALSE
India_SriLanka,2014-0182-IND,2014,0182,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,2014,5,30,2014,5,31,15,26,NA,NA,26,NA,NA,NA,92.5989805737934,ghaziabad,28.66535,77.43915,FALSE,FALSE
India_SriLanka,2014-0182-IND,2014,0182,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,2014,5,30,2014,5,31,15,26,NA,NA,26,NA,NA,NA,92.5989805737934,utar pradesh,26.46523,80.34975,FALSE,FALSE
India_SriLanka,2014-0182-IND,2014,0182,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,2014,5,30,2014,5,31,15,26,NA,NA,26,NA,NA,NA,92.5989805737934,delhi,28.65195,77.23149,FALSE,FALSE
India_SriLanka,2014-0182-IND,2014,0182,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,2014,5,30,2014,5,31,15,26,NA,NA,26,NA,NA,NA,92.5989805737934,west bengal,22.56263,88.36304,FALSE,FALSE
India_SriLanka,2014-0268-IND,2014,0268,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Excessive rainfall,NA,NA,NA,NA,NA,NA,NA,Km2,NA,Sharda river,2014,7,16,2014,7,22,26,NA,NA,NA,NA,NA,NA,NA,92.5989805737934,uttarakh,NA,NA,NA,NA
India_SriLanka,2014-0268-IND,2014,0268,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Excessive rainfall,NA,NA,NA,NA,NA,NA,NA,Km2,NA,Sharda river,2014,7,16,2014,7,22,26,NA,NA,NA,NA,NA,NA,NA,92.5989805737934,himachal pradesh,31.91667,77.25,FALSE,FALSE
India_SriLanka,2014-0313-IND,2014,0313,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,Torrential monsoonal rain,NA,NA,NA,NA,NA,NA,NA,Km2,NA,"Mahanadi, Baitarani, Budha",2014,8,3,2014,8,4,35,NA,179000,NA,179000,NA,NA,200000,92.5989805737934,orissa,20.5,84.41667,FALSE,FALSE
India_SriLanka,2014-0409-IND,2014,0409,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,2014,8,9,2014,8,16,47,NA,3600000,NA,3600000,NA,NA,100000,92.5989805737934,odisha,20.5,84.41667,FALSE,FALSE
India_SriLanka,2014-0270-IND,2014,0270,Natural,Hydrological,Landslide,Landslide,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,7,30,2014,7,30,151,NA,NA,200,200,NA,NA,NA,92.5989805737934,malin village,NA,NA,NA,NA
India_SriLanka,2014-0270-IND,2014,0270,Natural,Hydrological,Landslide,Landslide,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,7,30,2014,7,30,151,NA,NA,200,200,NA,NA,NA,92.5989805737934,pune,18.51957,73.85535,FALSE,FALSE
India_SriLanka,2014-0270-IND,2014,0270,Natural,Hydrological,Landslide,Landslide,NA,NA,Kill,India,IND,Southern Asia,Asia,Monsoonal rains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,7,30,2014,7,30,151,NA,NA,200,200,NA,NA,NA,92.5989805737934,maharashtra,19.07283,72.88261,FALSE,FALSE
India_SriLanka,2014-0538-IND,2014,0538,Natural,Meteorological,Storm,Convective storm,NA,NA,Kill,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,2014,4,17,2014,4,20,27,NA,NA,NA,NA,NA,NA,NA,92.5989805737934,uttar pradesh,26.46523,80.34975,FALSE,FALSE
India_SriLanka,2014-0535-LKA,2014,0535,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Sri Lanka,LKA,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,2014,2,6,2014,2,6,27,NA,NA,NA,NA,NA,NA,NA,92.5989805737934,central,7.2906,80.6336,TRUE,TRUE
India_SriLanka,2014-0535-LKA,2014,0535,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Sri Lanka,LKA,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,2014,2,6,2014,2,6,27,NA,NA,NA,NA,NA,NA,NA,92.5989805737934,eastern,8.5778,81.2289,TRUE,TRUE
India_SriLanka,2014-0535-LKA,2014,0535,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Sri Lanka,LKA,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,2014,2,6,2014,2,6,27,NA,NA,NA,NA,NA,NA,NA,92.5989805737934,north central,8.31223,80.41306,TRUE,TRUE
India_SriLanka,2014-0535-LKA,2014,0535,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Sri Lanka,LKA,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,2014,2,6,2014,2,6,27,NA,NA,NA,NA,NA,NA,NA,92.5989805737934,north western,7.75,80.16667,TRUE,TRUE
India_SriLanka,2014-0535-LKA,2014,0535,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Sri Lanka,LKA,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,2014,2,6,2014,2,6,27,NA,NA,NA,NA,NA,NA,NA,92.5989805737934,northern,9.66845,80.00742,TRUE,TRUE
India_SriLanka,2014-0535-LKA,2014,0535,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Sri Lanka,LKA,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,2014,2,6,2014,2,6,27,NA,NA,NA,NA,NA,NA,NA,92.5989805737934,sabaragamuwa,6.75,80.5,TRUE,FALSE
India_SriLanka,2014-0535-LKA,2014,0535,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Sri Lanka,LKA,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,2014,2,6,2014,2,6,27,NA,NA,NA,NA,NA,NA,NA,92.5989805737934,southern,6.93548,79.84868,TRUE,TRUE
India_SriLanka,2014-0535-LKA,2014,0535,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Sri Lanka,LKA,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,2014,2,6,2014,2,6,27,NA,NA,NA,NA,NA,NA,NA,92.5989805737934,uva,6.98472,81.05639,TRUE,TRUE
India_SriLanka,2014-0535-LKA,2014,0535,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Sri Lanka,LKA,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,2014,2,6,2014,2,6,27,NA,NA,NA,NA,NA,NA,NA,92.5989805737934,western,6.93548,79.84868,TRUE,TRUE
India_SriLanka,2014-0402-LKA,2014,0402,Natural,Hydrological,Landslide,Landslide,NA,NA,Affected,Sri Lanka,LKA,Southern Asia,Asia,Heavy rains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,10,2,2014,10,2,7,NA,400,NA,400,NA,NA,NA,92.5989805737934,southern,6.93548,79.84868,TRUE,TRUE
India_SriLanka,2014-0548-LKA,2014,0548,Natural,Hydrological,Landslide,Landslide,NA,NA,Kill,Sri Lanka,LKA,Southern Asia,Asia,NA,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,2014,10,29,2014,10,29,196,NA,1067,NA,1067,NA,NA,NA,92.5989805737934,haldummulla area,NA,NA,NA,NA
India_SriLanka,2014-0548-LKA,2014,0548,Natural,Hydrological,Landslide,Landslide,NA,NA,Kill,Sri Lanka,LKA,Southern Asia,Asia,NA,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,2014,10,29,2014,10,29,196,NA,1067,NA,1067,NA,NA,NA,92.5989805737934,badulla,6.9802,81.0577,TRUE,TRUE
India_SriLanka,2014-0548-LKA,2014,0548,Natural,Hydrological,Landslide,Landslide,NA,NA,Kill,Sri Lanka,LKA,Southern Asia,Asia,NA,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,2014,10,29,2014,10,29,196,NA,1067,NA,1067,NA,NA,NA,92.5989805737934,uva,6.98472,81.05639,TRUE,TRUE
India_SriLanka,2014-9393-LKA,2014,9393,Natural,Climatological,Drought,Drought,NA,NA,Affected,Sri Lanka,LKA,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,2014,1,NA,2014,8,NA,NA,NA,1800000,NA,1800000,NA,NA,25000,92.5989805737934,mullattivu,NA,NA,NA,NA
India_SriLanka,2014-9393-LKA,2014,9393,Natural,Climatological,Drought,Drought,NA,NA,Affected,Sri Lanka,LKA,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,2014,1,NA,2014,8,NA,NA,NA,1800000,NA,1800000,NA,NA,25000,92.5989805737934,kilinochchi,9.3961,80.3982,TRUE,TRUE
India_SriLanka,2014-9393-LKA,2014,9393,Natural,Climatological,Drought,Drought,NA,NA,Affected,Sri Lanka,LKA,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,2014,1,NA,2014,8,NA,NA,NA,1800000,NA,1800000,NA,NA,25000,92.5989805737934,mannar,8.86667,80.08333,TRUE,TRUE
India_SriLanka,2014-9393-LKA,2014,9393,Natural,Climatological,Drought,Drought,NA,NA,Affected,Sri Lanka,LKA,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,2014,1,NA,2014,8,NA,NA,NA,1800000,NA,1800000,NA,NA,25000,92.5989805737934,vavuniya,8.7514,80.4971,TRUE,TRUE
India_SriLanka,2014-9393-LKA,2014,9393,Natural,Climatological,Drought,Drought,NA,NA,Affected,Sri Lanka,LKA,Southern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,2014,1,NA,2014,8,NA,NA,NA,1800000,NA,1800000,NA,NA,25000,92.5989805737934,jaffna,9.66845,80.00742,TRUE,TRUE
