Dis No,Year,Seq,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Entry Criteria,Country,ISO,Region,Continent,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,Aid Contribution,Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),Insured Damages ('000 US$),Total Damages ('000 US$),CPI,region,location_word,lat,long
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,n,28.63576,77.22445
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,urbar,NA,NA
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,jalgaon,21.00292,75.56602
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,amravati,20.93333,77.75
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,buldana,20.58333,76.41667
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,washim,20.2,77.2
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,garhchiroli,20.14637,80.06535
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,pune,18.51957,73.85535
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,satara,17.68589,73.99333
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,sangli,16.85438,74.56417
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,solapur,17.67152,75.91044
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,kolhapur,16.69563,74.23167
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,nashik,19.99727,73.79096
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,dhule,20.9013,74.77737
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,ahmednagar,19.09457,74.73843
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,akola,20.70957,76.9981
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,maharasthra,NA,NA
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,rewa,24.53256,81.29234
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,satna,24.57726,80.82719
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,sidhi,24.4038,81.87954
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,shahdol,23.29356,81.3619
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,anuppur,23.05674,81.68399
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,umaria,23.52473,80.83716
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,dindori,22.8,81.1
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,jabalpur,23.16697,79.95006
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,katni,23.83555,80.39417
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,balaghat,21.96667,80.33333
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,narsinghpur,20.46272,85.07529
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,m,9.919,78.11953
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,la,19.07283,72.88261
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,sagar,23.83877,78.73874
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,panna,24.5,80.25
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,tikamgarh,24.75,79
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,chhatarpur,24.75,79.75
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,raisen,23.25,78.08333
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,vidisha,23.52604,77.81092
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,damoh,23.83312,79.4419
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,sehore,23.2,77.08333
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,gwalior,26.22983,78.17337
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,guna,24.64691,77.3113
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,ashoknagar,24.57578,77.73123
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,shivpuri,25.42378,77.66223
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,datia,25.67312,78.45908
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,bhind,26.56671,78.78728
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,morena,26.49892,77.99534
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,sheopur,25.66472,76.69616
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,shajapur,23.5,76.25
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,dewas,22.96585,76.05526
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,ratlam,23.33033,75.04032
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,east nimar,21.75,76.58333
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,burhanpur,21.30868,76.23026
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,barwani,22.02485,74.91805
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,jhabua,22.76772,74.59087
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,madhya pradesh,23.25469,77.40289
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,ajmer,26.4521,74.63867
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,alwar,27.56246,76.625
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,banswara,23.54109,74.4425
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,barmer,25.75,71.5
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,bhilwara,25.34707,74.64081
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,bikaner,28.01762,73.31495
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,bundi,25.43855,75.63735
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,chittaurgarh,24.88963,74.62403
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,churu,28.30415,74.96718
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,dausa,26.89,76.33584
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,dungarpur,23.84306,73.71466
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,ganganagar,29.49,73.61
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,hanumangarh,29.58182,74.32938
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,jaipur,26.91962,75.78781
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,jaisalmer,26.91763,70.90387
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,jalor,25.08,72.29
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,jhunjhunu,28.12559,75.39797
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,jodhpur,26.26841,73.00594
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,nagaur,27,74.25
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,pali,25.75,73.5
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,rajsam,NA,NA
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,sawai madhopur,26.02301,76.34408
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,sikar,27.61206,75.13996
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,sirohi,24.88838,72.84794
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,tonk,26.16638,75.78824
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,udaipur,24.58584,73.71346
2009-9323-IND,2009,9323,Natural,Climatological,Drought,Drought,NA,NA,Declar,India,IND,Southern Asia,Asia,NA,NA,NA,NA,NA,Yes,NA,NA,Km2,NA,NA,NA,NA,2009,7,NA,2009,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9158074104016,India_SriLanka,rajasthan,26.58333,73.83333
